Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
TuG1812G0500005161																																																							
TuG1812G0500000388																																																							
TuG1812G0500005053																																																							
TuG1812G0500005054																																																							
TuG1812G0500005315																																																							
TuG1812G0500005316																																																							
TuG1812G0500005227																																																							
TuG1812G0500005222																																																							
TuG1812G0500005221																																																							
TuG1812G0500005220																																																							
TuG1812G0500005118																																																							
TuG1812G0500005141																																																							
TuG1812G0500005142																																																							
TuG1812G0500005143																																																							
TuG1812G0500005144																																																							
TuG1812G0500005145																																																							
TuG1812G0500005147																																																							
TuG1812G0500005146																																																							
TuG1812G0500005241																																																							
TuG1812G0500005242																																																							
TuG1812G0500005229																																																							
TuG1812G0500005228																																																							
TuG1812G0500005033																																																							
TuG1812G0500005034																																																							
TuG1812G0500005035																																																							
TuG1812G0500005111																																																							
TuG1812G0500005112																																																							
TuG1812G0500005113																																																							
TuG1812G0500005114																																																							
TuG1812G0500005255																																																							
TuG1812G0500005199																																																							
TuG1812G0500005230																																																							
TuG1812G0500005231																																																							
TuG1812G0500005232																																																							
TuG1812G0500005233																																																							
TuG1812G0500005234																																																							
TuG1812G0500005236																																																							
TuG1812G0500005188																																																							
TuG1812G0500005189																																																							
TuG1812G0500005190																																																							
TuG1812G0500005191																																																							
TuG1812G0500005192																																																							
TuG1812G0500005193																																																							
TuG1812G0500005194																																																							
TuG1812G0500005197																																																							
TuG1812G0500005305																																																							
TuG1812G0500005306																																																							
TuG1812G0500005307																																																							
TuG1812G0500005308																																																							
TuG1812G0500005246																																																							
TuG1812G0500005245																																																							
TuG1812G0500005244																																																							
TuG1812G0500005256																																																							
TuG1812G0500005186																																																							
TuG1812G0500005185																																																							
TuG1812G0500005184																																																							
TuG1812G0500005195																																																							
TuG1812G0500005196																																																							
TuG1812G0500001512																																																							
TuG1812G0500001511																																																							
TuG1812G0500001510																																																							
TuG1812G0500001509																																																							
TuG1812G0500001444																																																							
TuG1812G0500001443																																																							
TuG1812G0500003540																																																							
TuG1812G0500003539																																																							
TuG1812G0500003538																																																							
TuG1812G0500003537																																																							
TuG1812G0500003536																																																							
TuG1812G0500003535																																																							
TuG1812G0500003534																																																							
TuG1812G0500003533																																																							
TuG1812G0500003532																																																							
TuG1812G0500003531																																																							
TuG1812G0500003530																																																							
TuG1812G0500003529																																																							
TuG1812G0500003633																																																							
TuG1812G0500003632																																																							
TuG1812G0500003569																																																							
TuG1812G0500003517																																																							
TuG1812G0500003516																																																							
TuG1812G0500005158																																																							
TuG1812G0500005159																																																							
TuG1812G0500005160																																																							
TuG1812G0500005239																																																							
TuG1812G0500005265																																																							
TuG1812G0500005266																																																							
TuG1812G0500005267																																																							
TuG1812G0500005268																																																							
TuG1812G0500005269																																																							
TuG1812G0500005270																																																							
TuG1812G0500005271																																																							
TuG1812G0500005272																																																							
TuG1812G0500005273																																																							
TuG1812G0500005274																																																							
TuG1812G0500005275																																																							
TuG1812G0500005276																																																							
TuG1812G0500005277																																																							
TuG1812G0500005278																																																							
TuG1812G0500005133																																																							
TuG1812G0500005132																																																							
TuG1812G0500005131																																																							
TuG1812G0500005130																																																							
TuG1812G0500005129																																																							
TuG1812G0500005127																																																							
TuG1812G0500005126																																																							
TuG1812G0500005125																																																							
TuG1812G0500005124																																																							
TuG1812G0500005123																																																							
TuG1812G0500005121																																																							
TuG1812G0500005120																																																							
TuG1812G0500005046																																																							
TuG1812G0500005047																																																							
TuG1812G0500005048																																																							
TuG1812G0500000203																																																							
TuG1812G0500000204																																																							
TuG1812G0500000205																																																							
TuG1812G0500000100																																																							
TuG1812G0500000101																																																							
TuG1812G0500000102																																																							
TuG1812G0500000144																																																							
TuG1812G0500000143																																																							
TuG1812G0500000142																																																							
TuG1812G0500000141																																																							
TuG1812G0500000140																																																							
TuG1812G0500005310																																																							
TuG1812G0500005309																																																							
TuG1812G0500005150																																																							
TuG1812G0500005311																																																							
TuG1812G0500005312																																																							
TuG1812G0500005313																																																							
TuG1812G0500005314																																																							
TuG1812G0500005479																																																							
TuG1812G0500005279																																																							
TuG1812G0500005280																																																							
TuG1812G0500005281																																																							
TuG1812G0500005282																																																							
TuG1812G0500005283																																																							
TuG1812G0500005284																																																							
TuG1812G0500005285																																																							
TuG1812G0500005286																																																							
TuG1812G0500005287																																																							
TuG1812G0500005288																																																							
TuG1812G0500005289																																																							
TuG1812G0500005290																																																							
TuG1812G0500005291																																																							
TuG1812G0500005292																																																							
TuG1812G0500005342																																																							
TuG1812G0500005343																																																							
TuG1812G0500005344																																																							
TuG1812G0500005570																																																							
TuG1812G0500005319																																																							
TuG1812G0500005320																																																							
TuG1812G0500005538																																																							
TuG1812G0500005539																																																							
TuG1812G0500005540																																																							
TuG1812G0500005541																																																							
TuG1812G0500005466																																																							
TuG1812G0500005467																																																							
TuG1812G0500005468																																																							
TuG1812G0500005473																																																							
TuG1812G0500005052																																																							
TuG1812G0500005051																																																							
TuG1812G0500005050																																																							
TuG1812G0500005049																																																							
TuG1812G0500005456																																																							
TuG1812G0500005444																																																							
TuG1812G0500005445																																																							
TuG1812G0500005446																																																							
TuG1812G0500005447																																																							
TuG1812G0500005449																																																							
TuG1812G0500005450																																																							
TuG1812G0500005451																																																							
TuG1812G0500005453																																																							
TuG1812G0500005454																																																							
TuG1812G0500005455																																																							
TuG1812G0500005596																																																							
TuG1812G0500005460																																																							
TuG1812G0500005718																																																							
TuG1812G0500005346																																																							
TuG1812G0500005347																																																							
TuG1812G0500005354																																																							
TuG1812G0500005355																																																							
TuG1812G0500005559																																																							
TuG1812G0500005547																																																							
TuG1812G0500005549																																																							
TuG1812G0500005550																																																							
TuG1812G0500005552																																																							
TuG1812G0500005553																																																							
TuG1812G0500005554																																																							
TuG1812G0500005490																																																							
TuG1812G0500005489																																																							
TuG1812G0500005488																																																							
TuG1812G0500005418																																																							
TuG1812G0500005417																																																							
TuG1812G0500005416																																																							
TuG1812G0500005415																																																							
TuG1812G0500005414																																																							
TuG1812G0500005413																																																							
TuG1812G0500005412																																																							
TuG1812G0500005411																																																							
TuG1812G0500005673																																																							
TuG1812G0500005672																																																							
TuG1812G0500005671																																																							
TuG1812G0500005669																																																							
TuG1812G0500005668																																																							
TuG1812G0500005667																																																							
TuG1812G0500005666																																																							
TuG1812G0500005665																																																							
TuG1812G0500005603																																																							
TuG1812G0500005604																																																							
TuG1812G0500005605																																																							
TuG1812G0500005606																																																							
TuG1812G0500005607																																																							
TuG1812G0500005324																																																							
TuG1812G0500005325																																																							
TuG1812G0500005326																																																							
TuG1812G0500005327																																																							
TuG1812G0500005328																																																							
TuG1812G0500005329																																																							
TuG1812G0500005336																																																							
TuG1812G0500005339																																																							
TuG1812G0500005337																																																							
TuG1812G0500005340																																																							
TuG1812G0500005341																																																							
TuG1812G0500005527																																																							
TuG1812G0500005526																																																							
TuG1812G0500005525																																																							
TuG1812G0500005524																																																							
TuG1812G0500005545																																																							
TuG1812G0500005523																																																							
TuG1812G0500005522																																																							
TuG1812G0500005521																																																							
TuG1812G0500005520																																																							
TuG1812G0500005519																																																							
TuG1812G0500005518																																																							
TuG1812G0500005517																																																							
TuG1812G0500005516																																																							
TuG1812G0500005404																																																							
TuG1812G0500005403																																																							
TuG1812G0500005402																																																							
TuG1812G0500005401																																																							
TuG1812G0500005400																																																							
TuG1812G0500005399																																																							
TuG1812G0500005398																																																							
TuG1812G0500004668																																																							
TuG1812G0500004667																																																							
TuG1812G0500004583																																																							
TuG1812G0500004584																																																							
TuG1812G0500005391																																																							
TuG1812G0500005390																																																							
TuG1812G0500005389																																																							
TuG1812G0500005387																																																							
TuG1812G0500005386																																																							
TuG1812G0500005542																																																							
TuG1812G0500005543																																																							
TuG1812G0500005544																																																							
TuG1812G0500005500																																																							
TuG1812G0500005323																																																							
TuG1812G0500005322																																																							
TuG1812G0500005321																																																							
TuG1812G0500005588																																																							
TuG1812G0500005587																																																							
TuG1812G0500005384																																																							
TuG1812G0500005383																																																							
TuG1812G0500005382																																																							
TuG1812G0500005381																																																							
TuG1812G0500005380																																																							
TuG1812G0500005379																																																							
TuG1812G0500005378																																																							
TuG1812G0500005377																																																							
TuG1812G0500005376																																																							
TuG1812G0500005375																																																							
TuG1812G0500005374																																																							
TuG1812G0500005373																																																							
TuG1812G0500005372																																																							
TuG1812G0500005371																																																							
TuG1812G0500005370																																																							
TuG1812G0500005369																																																							
TuG1812G0500005368																																																							
TuG1812G0500005367																																																							
TuG1812G0500005366																																																							
TuG1812G0500005560																																																							
TuG1812G0500005561																																																							
TuG1812G0500005562																																																							
TuG1812G0500005563																																																							
TuG1812G0500005564																																																							
TuG1812G0500005565																																																							
TuG1812G0500005567																																																							
TuG1812G0500005568																																																							
TuG1812G0500005635																																																							
TuG1812G0500005634																																																							
TuG1812G0500005633																																																							
TuG1812G0500005632																																																							
TuG1812G0500005631																																																							
TuG1812G0500005630																																																							
TuG1812G0500005332																																																							
TuG1812G0500005331																																																							
TuG1812G0500005713																																																							
TuG1812G0500005501																																																							
TuG1812G0500005502																																																							
TuG1812G0500005503																																																							
TuG1812G0500005348																																																							
TuG1812G0300000572																																																							
TuG1812G0300000571																																																							
TuG1812G0300000569																																																							
TuG1812G0300000568																																																							
TuG1812G0300000567																																																							
TuG1812G0300000566																																																							
TuG1812G0300000565																																																							
TuG1812G0500005426																																																							
TuG1812G0500005427																																																							
TuG1812G0500005428																																																							
TuG1812G0500005429																																																							
TuG1812G0500005430																																																							
TuG1812G0500005484																																																							
TuG1812G0500001299																																																							
TuG1812G0500005410																																																							
TuG1812G0500005409																																																							
TuG1812G0500005408																																																							
TuG1812G0500005407																																																							
TuG1812G0500005406																																																							
TuG1812G0500005338																																																							
TuG1812G0500005461																																																							
TuG1812G0500005463																																																							
TuG1812G0500005464																																																							
TuG1812G0500005465																																																							
TuG1812G0500005598																																																							
TuG1812G0500005597																																																							
TuG1812G0500005719																																																							
TuG1812G0500005424																																																							
TuG1812G0500005423																																																							
TuG1812G0500005422																																																							
TuG1812G0500005421																																																							
TuG1812G0500005420																																																							
TuG1812G0500005419																																																							
TuG1812G0500005349																																																							
TuG1812G0500005350																																																							
TuG1812G0500005351																																																							
TuG1812G0500005353																																																							
TuG1812G0500005352																																																							
TuG1812G0500005392																																																							
TuG1812G0500005393																																																							
TuG1812G0500005653																																																							
TuG1812G0600002870																																																							
TuG1812G0100000794																																																							
TuG1812G0500005431																																																							
TuG1812G0500005432																																																							
TuG1812G0500005433																																																							
TuG1812G0500005571																																																							
TuG1812G0500005572																																																							
TuG1812G0500005573																																																							
TuG1812G0500005574																																																							
TuG1812G0500005575																																																							
TuG1812G0500005576																																																							
TuG1812G0500005577																																																							
TuG1812G0500005578																																																							
TuG1812G0500002771																																																							
TuG1812G0500002774																																																							
TuG1812G0500002776																																																							
TuG1812G0500002777																																																							
TuG1812G0500003100																																																							
TuG1812G0500003101																																																							
TuG1812G0500003102																																																							
TuG1812G0500003103																																																							
TuG1812G0500005443																																																							
TuG1812G0500005442																																																							
TuG1812G0500005441																																																							
TuG1812G0500005440																																																							
TuG1812G0500005439																																																							
TuG1812G0500005438																																																							
TuG1812G0500005437																																																							
TuG1812G0500005436																																																							
TuG1812G0500005435																																																							
TuG1812G0500005434																																																							
TuG1812G0500005475																																																							
TuG1812G0500005476																																																							
TuG1812G0500005477																																																							
TuG1812G0500005478																																																							
TuG1812G0500005397																																																							
TuG1812G0500005396																																																							
TuG1812G0500005395																																																							
TuG1812G0500005394																																																							
TuG1812G0500005702																																																							
TuG1812G0500005701																																																							
TuG1812G0500005700																																																							
TuG1812G0500005699																																																							
TuG1812G0500005698																																																							
TuG1812G0500005697																																																							
TuG1812G0500005696																																																							
TuG1812G0500005694																																																							
TuG1812G0500005695																																																							
TuG1812G0500005693																																																							
TuG1812G0500005692																																																							
TuG1812G0500005691																																																							
TuG1812G0500005690																																																							
TuG1812G0500005689																																																							
TuG1812G0500005688																																																							
TuG1812G0500005708																																																							
TuG1812G0500005707																																																							
TuG1812G0500005706																																																							
TuG1812G0500005705																																																							
TuG1812G0500005704																																																							
TuG1812G0500005335																																																							
TuG1812G0500005717																																																							
TuG1812G0500005650																																																							
TuG1812G0500005651																																																							
TuG1812G0500005652																																																							
TuG1812G0500005654																																																							
TuG1812G0500005655																																																							
TuG1812G0500005656																																																							
TuG1812G0500005657																																																							
TuG1812G0500005658																																																							
TuG1812G0500005709																																																							
TuG1812G0500005710																																																							
TuG1812G0500000239																																																							
TuG1812G0500000240																																																							
TuG1812G0500005687																																																							
TuG1812G0500005711																																																							
TuG1812G0500005712																																																							
TuG1812G0500005649																																																							
TuG1812G0500005648																																																							
TuG1812G0500005647																																																							
TuG1812G0500005646																																																							
TuG1812G0500005645																																																							
TuG1812G0500005644																																																							
TuG1812G0500005714																																																							
TuG1812G0500005715																																																							
TuG1812G0500005716																																																							
TuG1812G0500005534																																																							
TuG1812G0500005532																																																							
TuG1812G0500005602																																																							
TuG1812G0500005601																																																							
TuG1812G0500005720																																																							
TuG1812G0500005487																																																							
TuG1812G0500005486																																																							
TuG1812G0500005492																																																							
TuG1812G0500005493																																																							
TuG1812G0500005674																																																							
TuG1812G0500005675																																																							
TuG1812G0500005676																																																							
TuG1812G0500005677																																																							
TuG1812G0500005678																																																							
TuG1812G0500005679																																																							
TuG1812G0500005680																																																							
TuG1812G0500005681																																																							
TuG1812G0500005682																																																							
TuG1812G0500005683																																																							
TuG1812G0500005684																																																							
TuG1812G0500005685																																																							
TuG1812G0500005660																																																							
TuG1812G0500005659																																																							
TuG1812G0500005664																																																							
TuG1812G0500005663																																																							
TuG1812G0500005662																																																							
TuG1812G0500005474																																																							
TuG1812G0500005499																																																							
TuG1812G0500005498																																																							
TuG1812G0500005497																																																							
TuG1812G0500005546																																																							
TuG1812G0500005686																																																							
TuG1812G0500001984																																																							
TuG1812G0500005548																																																							
TuG1812G0500005558																																																							
TuG1812G0500005557																																																							
TuG1812G0500005556																																																							
TuG1812G0500005555																																																							
TuG1812G0500005528																																																							
TuG1812G0500005529																																																							
TuG1812G0500005530																																																							
TuG1812G0500005531																																																							
TuG1812G0500005629																																																							
TuG1812G0500005628																																																							
TuG1812G0500005627																																																							
TuG1812G0500005626																																																							
TuG1812G0500005625																																																							
TuG1812G0500005624																																																							
TuG1812G0500005623																																																							
TuG1812G0500005622																																																							
TuG1812G0500005621																																																							
TuG1812G0500005620																																																							
TuG1812G0500005619																																																							
TuG1812G0500005618																																																							
TuG1812G0500005617																																																							
TuG1812G0500005616																																																							
TuG1812G0500005615																																																							
TuG1812G0500005614																																																							
TuG1812G0500005703																																																							
TuG1812G0500005480																																																							
TuG1812G0500005365																																																							
TuG1812G0500005364																																																							
TuG1812G0500005363																																																							
TuG1812G0500005362																																																							
TuG1812G0500005360																																																							
TuG1812G0500005359																																																							
TuG1812G0500005358																																																							
TuG1812G0500005357																																																							
TuG1812G0500005613																																																							
TuG1812G0500005612																																																							
TuG1812G0500005611																																																							
TuG1812G0500005610																																																							
TuG1812G0500005609																																																							
TuG1812G0500005458																																																							
TuG1812G0500005459																																																							
TuG1812G0500005589																																																							
TuG1812G0500005590																																																							
TuG1812G0500005592																																																							
TuG1812G0500005593																																																							
TuG1812G0600000133																																																							
TuG1812G0600000035																																																							
TuG1812G0600000032																																																							
TuG1812G0600000031																																																							
TuG1812G0600000033																																																							
TuG1812G0600000026																																																							
TuG1812G0600000036																																																							
TuG1812G0600000037																																																							
TuG1812G0600000038																																																							
TuG1812G0600000039																																																							
TuG1812G0600000040																																																							
TuG1812G0600000041																																																							
TuG1812G0600002064																																																							
TuG1812G0600002065																																																							
TuG1812G0600002066																																																							
TuG1812G0600000028																																																							
TuG1812G0600000005																																																							
TuG1812G0600000004																																																							
TuG1812G0600000003																																																							
TuG1812G0600000218																																																							
TuG1812G0600000002																																																							
TuG1812G0600000001																																																							
TuG1812G0100000062																																																							
TuG1812G0100000063																																																							
TuG1812G0100000064																																																							
TuG1812G0100000065																																																							
TuG1812G0100000066																																																							
TuG1812G0600000030																																																							
TuG1812G0600000057																																																							
TuG1812G0600000056																																																							
TuG1812G0600000055																																																							
TuG1812G0600000054																																																							
TuG1812G0600000053																																																							
TuG1812G0600000052																																																							
TuG1812G0600000051																																																							
TuG1812G0600000050																																																							
TuG1812G0600000049																																																							
TuG1812G0600000048																																																							
TuG1812G0600000047																																																							
TuG1812G0600000046																																																							
TuG1812G0600000045																																																							
TuG1812G0600000044																																																							
TuG1812G0600000043																																																							
TuG1812G0600000042																																																							
TuG1812G0600000427																																																							
TuG1812G0600000426																																																							
TuG1812G0600000425																																																							
TuG1812G0600000423																																																							
TuG1812G0600000422																																																							
TuG1812G0600000108																																																							
TuG1812G0600000091																																																							
TuG1812G0600000089																																																							
TuG1812G0600000078																																																							
TuG1812G0600000090																																																							
TuG1812G0600000128																																																							
TuG1812G0600000127																																																							
TuG1812G0600000126																																																							
TuG1812G0600000125																																																							
TuG1812G0600000124																																																							
TuG1812G0600000123																																																							
TuG1812G0600000109																																																							
TuG1812G0600000110																																																							
TuG1812G0600000111																																																							
TuG1812G0600000112																																																							
TuG1812G0600000113																																																							
TuG1812G0600000114																																																							
TuG1812G0600000115																																																							
TuG1812G0600001320																																																							
TuG1812G0600001321																																																							
TuG1812G0600001322																																																							
TuG1812G0600000095																																																							
TuG1812G0600000119																																																							
TuG1812G0600000118																																																							
TuG1812G0600000117																																																							
TuG1812G0600000138																																																							
TuG1812G0600000137																																																							
TuG1812G0600000163																																																							
TuG1812G0600000162																																																							
TuG1812G0600000164																																																							
TuG1812G0600000165																																																							
TuG1812G0600000146																																																							
TuG1812G0600000145																																																							
TuG1812G0600000147																																																							
TuG1812G0600000148																																																							
TuG1812G0600000149																																																							
TuG1812G0600000150																																																							
TuG1812G0600000151																																																							
TuG1812G0600000152																																																							
TuG1812G0600000153																																																							
TuG1812G0600000154																																																							
TuG1812G0600000155																																																							
TuG1812G0600000160																																																							
TuG1812G0600000156																																																							
TuG1812G0600000157																																																							
TuG1812G0600000158																																																							
TuG1812G0600000159																																																							
TuG1812G0600000194																																																							
TuG1812G0600000195																																																							
TuG1812G0600000196																																																							
TuG1812G0600000197																																																							
TuG1812G0600000198																																																							
